Image ID,Observation Date,MJD,Filter,Detection ID,Distance [arcsec],RA [deg],DEC [deg],Mag_Opt,Magerr_Opt,Flux [μJy],Fluxerr [μJy],Zero-point stdev,flags,flags_mask,class_star,number,x_pos,y_pos,xvar_pos,yvar_pos,xycov_pos,elongation,fwhm,background,mag_aper_r0.66xfwhm,mag_aper_r1.5xfwhm,mag_aper_r5xfwhm,magerr_aper_r0.66xfwhm,magerr_aper_r1.5xfwhm,magerr_aper_r5xfwhm,e_flux_opt,e_fluxerr_opt
115957,2021-10-31 22:58:25.556000,59518.95724,i,5165918967,0.0563,53.61599,-27.20622,15.416,0.0117,2475.359,26.725,0.0262,0,0,0.960,1209,9665.668,2009.914,1.364e-03,1.636e-03,-2.279e-05,1.791,10.878,-0.672,15.591,15.393,15.235,0.0117,0.0202,0.0565,363.821,3.928
115958,2021-10-31 22:59:54.210000,59518.95827,q,5165924623,0.0164,53.61597,-27.20623,15.530,0.0061,2229.221,12.434,0.0746,0,0,0.980,1619,9664.695,2017.310,1.227e-04,1.282e-04,-1.154e-06,1.078,4.108,0.589,16.204,15.631,15.524,0.0054,0.0052,0.0123,846.449,4.721
115959,2021-10-31 23:01:22.407000,59518.95929,u,5165930576,0.0460,53.61597,-27.20623,16.473,0.0332,934.656,28.538,0.0505,0,0,0.895,823,9663.520,2016.578,7.903e-03,8.038e-03,3.963e-05,1.067,7.159,-0.095,17.005,16.572,16.746,0.0310,0.0438,0.1660,79.742,2.435
115960,2021-10-31 23:02:50.716000,59518.96031,i,5165932911,0.0248,53.61597,-27.20623,15.416,0.0112,2476.172,25.607,0.0185,0,0,0.983,1350,9662.907,2012.423,3.763e-04,3.977e-04,5.049e-07,1.100,3.632,-0.025,16.052,15.544,15.381,0.0100,0.0113,0.0286,320.404,3.313
115961,2021-10-31 23:04:20.206000,59518.96134,q,5165939129,0.0256,53.61598,-27.20622,15.609,0.0058,2072.029,11.110,0.0174,0,0,0.983,1496,9661.833,2022.129,2.052e-04,2.491e-04,-7.795e-06,1.410,7.317,0.064,15.953,15.648,15.612,0.0049,0.0065,0.0187,987.213,5.293
115962,2021-10-31 23:05:49.145000,59518.96237,u,5165944673,0.0557,53.61598,-27.20623,16.464,0.0297,942.935,25.774,0.0487,0,0,0.568,863,9660.182,2028.020,5.828e-03,5.829e-03,-1.059e-05,1.096,6.571,-0.391,17.050,16.547,16.451,0.0276,0.0360,0.1055,87.654,2.396
115963,2021-10-31 23:07:17.999000,59518.96340,i,5165947013,0.0424,53.61598,-27.20621,15.427,0.0111,2450.575,25.042,0.0157,0,0,0.983,1267,9659.523,2024.887,5.703e-04,6.374e-04,1.323e-05,1.180,5.234,0.437,15.966,15.512,15.496,0.0099,0.0124,0.0371,357.517,3.653
115964,2021-10-31 23:08:46.289000,59518.96442,q,5165953479,0.0437,53.61597,-27.20623,15.624,0.0050,2044.046,9.441,0.0225,0,0,0.983,1996,9658.620,2020.798,8.620e-05,9.100e-05,-1.227e-06,1.101,4.343,0.219,16.240,15.711,15.624,0.0044,0.0043,0.0098,1153.504,5.328
115965,2021-10-31 23:10:14.199000,59518.96544,u,5165960888,0.1663,53.61592,-27.20622,16.501,0.0312,911.557,26.205,0.0462,0,0,0.920,831,9657.222,2031.136,9.681e-03,1.011e-02,-7.496e-05,1.483,9.064,-0.259,16.839,16.493,16.182,0.0293,0.0456,0.1116,94.601,2.720
115966,2021-10-31 23:11:42.669000,59518.96647,i,5165963267,0.0216,53.61598,-27.20622,15.439,0.0106,2422.970,23.662,0.0179,0,0,0.977,1488,9656.888,2035.310,3.229e-04,3.361e-04,1.811e-06,1.028,3.464,-0.342,16.114,15.570,15.446,0.0095,0.0102,0.0262,346.353,3.382
115967,2021-10-31 23:13:11.214000,59518.96749,q,5165969843,0.0265,53.61597,-27.20623,15.630,0.0064,2033.400,12.047,0.0224,0,0,0.983,1462,9655.764,2033.393,2.066e-04,2.420e-04,4.320e-06,1.222,6.106,0.692,16.055,15.681,15.656,0.0055,0.0068,0.0193,820.072,4.859
115968,2021-10-31 23:14:39.514000,59518.96851,u,5165975227,0.1802,53.61592,-27.20623,16.348,0.0911,1049.584,88.023,0.0975,0,0,0.529,1089,9654.576,2030.192,4.188e-02,4.228e-02,-5.185e-04,1.796,8.175,0.475,16.943,16.682,16.780,0.0892,0.1550,0.5591,24.809,2.081
115969,2021-10-31 23:40:40.164000,59518.98658,i,5165977597,0.0265,53.61598,-27.20622,15.460,0.0125,2377.436,27.408,0.0168,0,0,0.981,1229,9644.728,1987.457,5.187e-04,5.347e-04,3.590e-06,1.032,3.890,0.499,16.108,15.582,15.479,0.0113,0.0130,0.0352,283.244,3.265
115970,2021-10-31 23:42:08.919000,59518.98760,q,5165983434,0.0242,53.61598,-27.20623,15.661,0.0064,1975.885,11.619,0.0170,0,0,0.983,1492,9644.048,1983.652,2.175e-04,2.456e-04,-4.746e-07,1.220,5.877,-0.471,16.168,15.714,15.643,0.0055,0.0063,0.0170,840.407,4.942
115971,2021-10-31 23:43:37.149000,59518.98862,u,5165988982,0.0298,53.61596,-27.20622,16.553,0.0387,868.433,30.936,0.0435,0,0,0.920,825,9642.694,1984.148,9.082e-03,9.297e-03,2.925e-05,1.214,6.612,0.402,17.054,16.656,16.536,0.0354,0.0519,0.1510,66.169,2.357
115972,2021-10-31 23:45:06.074000,59518.98965,i,5165990992,0.0297,53.61598,-27.20623,15.419,0.0139,2467.856,31.540,0.0169,0,0,0.982,1048,9642.136,1996.487,1.103e-03,1.205e-03,-4.728e-06,1.331,6.009,-0.260,15.869,15.475,15.527,0.0127,0.0176,0.0582,265.482,3.393
115973,2021-10-31 23:46:33.833000,59518.99067,q,5165996077,0.0207,53.61598,-27.20622,15.634,0.0065,2025.232,12.152,0.0194,0,0,0.982,1537,9641.552,1997.529,1.708e-04,1.772e-04,-3.186e-06,1.093,4.563,0.356,16.294,15.737,15.647,0.0058,0.0059,0.0146,782.810,4.697
115974,2021-10-31 23:48:02.029000,59518.99169,u,5166001727,0.1186,53.61599,-27.20625,16.551,0.0432,870.534,34.630,0.0578,0,0,0.620,697,9640.249,1991.951,1.507e-02,1.525e-02,-4.787e-05,1.158,8.910,0.845,17.086,16.550,16.667,0.0404,0.0529,0.1912,59.540,2.369
115975,2021-10-31 23:49:29.692000,59518.99270,i,5166003694,0.0130,53.61597,-27.20622,15.445,0.0136,2410.705,30.271,0.0197,0,0,0.981,1057,9640.228,1992.768,1.029e-03,1.143e-03,-3.543e-07,1.434,6.121,-0.047,15.850,15.514,15.459,0.0127,0.0187,0.0565,279.870,3.514
115976,2021-10-31 23:50:56.803000,59518.99371,q,5166008777,0.0238,53.61598,-27.20623,15.645,0.0065,2004.926,12.095,0.0188,0,0,0.983,1463,9639.463,2005.043,2.130e-04,2.399e-04,-2.157e-06,1.113,5.616,-0.516,16.182,15.701,15.629,0.0057,0.0064,0.0169,792.184,4.779
115977,2021-10-31 23:52:24.316000,59518.99473,u,5166014271,0.0926,53.61600,-27.20623,16.479,0.0378,929.767,32.395,0.0433,0,0,0.563,705,9638.488,2005.751,1.067e-02,1.066e-02,-2.861e-05,1.235,7.723,-0.001,17.071,16.565,16.298,0.0357,0.0476,0.1203,66.252,2.308
115978,2021-10-31 23:53:51.667000,59518.99574,i,5166016059,0.0487,53.61598,-27.20623,15.440,0.0199,2422.121,44.461,0.0715,0,0,0.979,811,9638.129,2000.438,1.975e-03,2.127e-03,3.760e-06,1.248,5.300,0.510,15.957,15.523,15.526,0.0186,0.0255,0.0814,159.438,2.927
